artist,song,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre_class
Deep Purple,Hip Boots (Ian Paice Recording),0.00338,0.484,240100,0.806,0.793,2,0.29,-9.085,1,0.0353,91.905,4,0.428,0
Deep Purple,Strange Kind of Woman (Live in Alborg) - Live,0.000241,0.284,346790,0.916,0.0896,0,0.863,-5.355,1,0.0716,133.914,4,0.411,0
Deep Purple,Après Vous - Live in Tokyo 2014,0.00333,0.4,309227,0.934,0.427,0,0.744,-5.371,1,0.0595,96.498,4,0.297,0
Deep Purple,Into the Fire - Live in Tokyo 2014,0.00171,0.348,201373,0.943,0.0102,9,0.317,-3.726,1,0.0578,91.038,4,0.414,0
Deep Purple,Hard Lovin' Man - Live in Tokyo 2014,0.000556,0.232,407867,0.978,0.821,9,0.652,-3.896,1,0.12,140.932,4,0.414,0
Deep Purple,Strange Kind of Woman - Live in Tokyo 2014,0.00672,0.241,392080,0.95,0.164,9,0.706,-4.652,1,0.143,135.183,4,0.205,0
Deep Purple,Vincent Price - Live in Tokyo 2014,0.0048,0.394,282293,0.916,0.0461,2,0.872,-5.329,0,0.0537,117.086,4,0.333,0
Deep Purple,Contact Lost - Live in Tokyo 2014,0.313,0.381,178920,0.402,0.633,9,0.0881,-10.325,0,0.0448,122.687,3,0.541,0
Deep Purple,Uncommon Man - Live in Tokyo 2014,0.0146,0.291,425987,0.714,0.268,9,0.631,-7.072,0,0.0435,126.293,4,0.0637,0
Deep Purple,The Well-Dressed Guitar - Live in Tokyo,0.00119,0.208,170107,0.948,0.881,5,0.835,-4.924,1,0.115,142.142,4,0.335,0
Deep Purple,The Mule - Live in Tokyo 2014,0.0122,0.304,381720,0.935,0.633,9,0.833,-6.678,1,0.121,140.496,4,0.223,0
Deep Purple,Above and Beyond - Live in Tokyo 2014,0.00573,0.429,310013,0.834,0.267,9,0.804,-5.226,1,0.0413,101.458,3,0.366,0
Deep Purple,Lazy - Live in Tokyo 2014,0.0265,0.367,525493,0.793,0.769,0,0.336,-5.781,1,0.0523,100.494,4,0.263,0
Deep Purple,Hell to Pay - Live in Tokyo 2014,0.000837,0.387,319880,0.925,0.0165,10,0.946,-5.355,1,0.132,82.264,4,0.354,0
Deep Purple,Don Airey's Solo - Live in Tokyo 2014,0.501,0.217,375533,0.395,0.046,9,0.584,-15.804,1,0.0415,93.581,4,0.223,0
Deep Purple,Perfect Strangers - Live in Tokyo 2014,0.00136,0.304,367440,0.886,0.756,0,0.88,-5.642,1,0.0453,105.981,4,0.236,0
Deep Purple,Space Truckin' - Live in Tokyo 2014,0.00364,0.325,360187,0.955,0.658,9,0.802,-5.853,0,0.0808,128.813,4,0.215,0
Deep Purple,Smoke on the Water - Live in Tokyo 2014,0.00254,0.335,457040,0.975,0.117,5,0.746,-5.615,1,0.269,118.896,4,0.29,0
Deep Purple,Green Onions / Hush - Live in Tokyo 2014,0.000975,0.343,596480,0.941,0.689,5,0.591,-5.827,0,0.0791,114.854,4,0.515,0
Deep Purple,Black Night - Live in Tokyo 2014,0.00122,0.304,465240,0.963,0.828,2,0.79,-5.793,1,0.0768,141.631,4,0.456,0
Deep Purple,Highway Star - Live at Wacken 2013,0.000379,0.347,408733,0.956,0.806,2,0.522,-3.983,1,0.0824,89.846,4,0.267,0
Deep Purple,Into the Fire - Live at Wacken 2013,0.00134,0.384,206067,0.938,0.0108,11,0.38,-3.95,0,0.0503,88.604,4,0.394,0
Deep Purple,Hard Lovin' Man - Live at Wacken 2013,0.000512,0.29,394813,0.967,0.826,2,0.569,-4.454,1,0.147,140.641,4,0.205,0
Deep Purple,Vincent Price - Live at Wacken 2013,0.00174,0.467,265240,0.893,0.0199,7,0.898,-4.771,0,0.0484,119.054,4,0.217,0
Deep Purple,Strange Kind of Woman - Live at Wacken 2013,0.00431,0.266,348947,0.95,0.0863,9,0.876,-4.044,1,0.135,131.488,4,0.36,0
Deep Purple,Contact Lost - (Live at Wacken 2013),0.473,0.176,177027,0.683,0.676,9,0.473,-4.85,0,0.0467,63.466,4,0.332,0
Deep Purple,The Well-Dressed Guitar - Live at Wacken 2013,0.00299,0.207,158080,0.919,0.855,5,0.929,-4.355,1,0.0999,145.95,4,0.366,0
Deep Purple,Hell to Pay - Live at Wacken 2013,0.00048,0.4,302507,0.944,0.0139,5,0.946,-4.861,0,0.102,81.57,4,0.3,0
Deep Purple,Lazy - Live at Wacken 2013 (Newly Mastered),0.0135,0.366,475293,0.841,0.808,5,0.735,-5.767,0,0.058,98.279,4,0.323,0
Deep Purple,Above and Beyond - Live at Wacken 2013,0.0049,0.486,310840,0.857,0.546,2,0.952,-4.518,1,0.0332,99.314,3,0.496,0
Deep Purple,No One Came - Live at Wacken 2013,0.00291,0.431,316480,0.909,0.00635,9,0.549,-4.492,1,0.0755,126.705,4,0.293,0
Deep Purple,Don Airey's Solo - Live at Wacken 2013,0.452,0.23,180173,0.689,0.309,11,0.767,-11.664,0,0.05,95.082,4,0.248,0
Deep Purple,Perfect Strangers - Live at Wacken 2013,0.00447,0.285,363920,0.845,0.67,5,0.363,-5.055,0,0.0365,103.806,3,0.204,0
Deep Purple,Space Truckin' - Live at Wacken 2013,0.00152,0.384,294173,0.966,0.567,2,0.473,-4.277,1,0.134,128.221,4,0.257,0
Deep Purple,Smoke on the Water - Live at Wacken 2013,0.00736,0.301,478200,0.928,0.199,8,0.811,-4.567,1,0.148,118.971,4,0.211,0
Deep Purple,Green Onions / Hush - Live at Wacken 2013,0.00112,0.386,440667,0.906,0.518,1,0.94,-5.166,1,0.0822,114.044,4,0.509,0
Deep Purple,Black Night - Live at Wacken 2013,0.000434,0.357,374000,0.914,0.367,2,0.957,-5.301,1,0.0884,139.914,4,0.229,0
Deep Purple,Burn - Live,0.000124,0.217,471827,0.938,0.153,7,0.638,-3.792,1,0.0798,98.23,4,0.341,0
Deep Purple,Stormbringer - Live,0.000212,0.377,308493,0.933,0.00251,4,0.658,-3.599,0,0.072,99.456,4,0.342,0
Deep Purple,The Gypsy - Live,0.00076,0.217,323027,0.889,0.000261,4,0.352,-3.686,0,0.0886,94.762,4,0.384,0
Deep Purple,Lady Double Dealer - Live,0.000858,0.356,271680,0.881,0.0013,7,0.621,-3.304,1,0.0892,99.574,4,0.411,0
Deep Purple,Mistreated - Live,0.0497,0.397,880960,0.661,0.00889,2,0.775,-6.941,1,0.0598,134.399,4,0.334,0
Deep Purple,Smoke On The Water - Live,0.00281,0.319,583720,0.757,0.00799,5,0.85,-5.888,0,0.0503,126.72,4,0.321,0
Deep Purple,You Fool No One - Live,0.0012,0.221,735667,0.913,0.325,2,0.69,-5.861,1,0.152,144.28,4,0.166,0
Deep Purple,Space Truckin' - Live,0.0158,0.38,1220840,0.756,0.0433,7,0.718,-6.938,1,0.11,155.008,4,0.204,0
Deep Purple,DJ BOOM Medley Intro,0.117,0.372,44053,0.866,0.00023,0,0.0813,-6.951,1,0.754,172.603,3,0.337,0
Deep Purple,Lies - Crystal Waters,6.93e-05,0.713,277187,0.795,0.103,7,0.0649,-7.217,1,0.0306,128.004,4,0.854,0
Deep Purple,Boomin' Down the Street - DJ Boom,0.164,0.892,320000,0.741,0.0599,10,0.107,-9.096,0,0.0509,130.007,4,0.619,0
Deep Purple,Please Don't Hurt My DJ - The dbc,0.196,0.7,223867,0.836,1.58e-05,1,0.252,-8.171,1,0.146,94.059,4,0.84,0
Deep Purple,Hush (DJ Boom Remix) - Deep Purple,0.00192,0.632,411533,0.981,0.0252,10,0.0848,-5.516,0,0.0535,119.738,4,0.635,0
Deep Purple,I Love Your Style (DJ Boom Remix) - Barrington Levy,0.0243,0.639,197680,0.89,0.000971,5,0.357,-9.656,0,0.168,151.653,4,0.61,0
Deep Purple,Sweet Jamaica - DJ Boom,0.00399,0.852,284973,0.694,0.431,8,0.173,-10.275,1,0.055,139.972,4,0.641,0
Deep Purple,Poppa Large (DJ Boom Remix) - Kool Keith,0.00731,0.812,221333,0.834,1.04e-06,4,0.049,-7.897,0,0.231,119.948,4,0.569,0
Deep Purple,Psycho Killa (DJ Boom Remix) - Clint Crisher,0.0028,0.875,359787,0.742,0.505,7,0.334,-6.721,1,0.0492,124.375,4,0.92,0
Deep Purple,In Space- Dex Dubious,0.11,0.776,240787,0.925,0.0754,5,0.0675,-1.636,1,0.0357,133.733,4,0.956,0
Deep Purple,Enjoy the Silence (DJ Boom Remix) - Malik,0.0278,0.594,274627,0.785,0.0001,0,0.0993,-7.386,0,0.0353,115.991,4,0.383,0
Deep Purple,Mouth of Danja (DJ Boom Remix) - Danja Mouf,0.433,0.633,314240,0.907,5.42e-05,0,0.224,-10.146,1,0.1,92.456,4,0.322,0
Deep Purple,Music's Pumpin - DJ Boom,0.328,0.799,172960,0.82,0.00388,10,0.134,-7.542,0,0.07,109.961,4,0.718,0
Deep Purple,Blood & Roses (DJ Boom Remix) - The Smithereens,0.0127,0.641,292453,0.971,0.0297,11,0.37,-6.086,1,0.117,120.408,4,0.451,0
Deep Purple,Runjan - DJ Boom,0.00131,0.804,310707,0.588,0.846,7,0.367,-13.875,1,0.0563,129.953,4,0.859,0
Deep Purple,23 Skidoo - DJ Boom,0.324,0.74,251213,0.878,0.469,7,0.267,-6.61,1,0.182,152.831,4,0.733,0
Deep Purple,Deep Love (Ptea's Remix) - Ptea Remix,0.00692,0.707,401379,0.724,0.762,2,0.0663,-10.809,0,0.0654,120.015,4,0.928,0
Deep Purple,Deep love (Lez Moral & Robza Refix) - Lez Moral & Robza Refix,0.0015,0.786,398090,0.45,0.312,1,0.0644,-10.926,1,0.0464,123.026,4,0.676,0
Deep Purple,Deep Love - Real Purple Deep & Tysoul Remix,0.0172,0.84,474931,0.639,0.147,5,0.0733,-8.762,0,0.123,117.982,4,0.739,0
Deep Purple,Deep Love - Marrest Phonik Remix,0.000158,0.805,551613,0.667,0.917,9,0.0299,-10.675,0,0.0954,124.015,4,0.955,0
Deep Purple,Deep Love - Sakhile SK Remix,0.0869,0.94,384836,0.303,0.000429,2,0.0561,-10.132,1,0.429,121.05,4,0.255,0
Deep Purple,Punch The Monkey - Original,0.0013,0.467,470770,0.534,0.867,6,0.0538,-7.83,0,0.142,187.225,3,0.585,0
Deep Purple,Night Of Sax (feat. Bruno Soares Sax) - Original,0.0682,0.546,561966,0.33,0.811,3,0.0661,-10.794,0,0.216,77.019,5,0.552,0
Deep Purple,Say Something (feat. Young C) - Original,0.00923,0.814,456130,0.321,0.254,3,0.0833,-15.617,0,0.0702,125.005,4,0.74,0
Deep Purple,Say Something (feat. Young C) - Reprise,0.24,0.756,441605,0.146,0.000137,3,0.0992,-19.599,0,0.0544,125.005,4,0.213,0
Deep Purple,Asphuzeni (feat. Ngamla) - Original Mix,0.0495,0.801,439000,0.549,0.854,8,0.685,-7.557,1,0.0878,125.007,4,0.533,0
Deep Purple,Asphuzeni (feat. Ngamla) - Dub Mix,0.054,0.542,408279,0.502,0.711,8,0.541,-8.127,1,0.383,124.924,4,0.213,0
Deep Purple,Asphuzeni (feat. Ngamla) - Reprise Mix,0.142,0.544,408279,0.439,0.357,8,0.655,-7.957,1,0.35,124.893,4,0.0501,0
Deep Purple,Highway Star - Live at Wacken 2013,0.000379,0.347,408733,0.956,0.806,2,0.522,-3.983,1,0.0824,89.846,4,0.267,0
Deep Purple,Into the Fire - Live at Wacken 2013,0.00134,0.384,206067,0.938,0.0108,11,0.38,-3.95,0,0.0503,88.604,4,0.394,0
Deep Purple,Hard Lovin' Man - Live at Wacken 2013,0.000512,0.29,394813,0.967,0.826,2,0.569,-4.454,1,0.147,140.641,4,0.205,0
Deep Purple,Vincent Price - Live at Wacken 2013,0.00174,0.467,265240,0.893,0.0199,7,0.898,-4.771,0,0.0484,119.054,4,0.217,0
Deep Purple,Strange Kind of Woman - Live at Wacken 2013,0.00431,0.266,348947,0.95,0.0863,9,0.876,-4.044,1,0.135,131.488,4,0.36,0
Deep Purple,Contact Lost - (Live at Wacken 2013),0.473,0.176,177027,0.683,0.676,9,0.473,-4.85,0,0.0467,63.466,4,0.332,0
Deep Purple,The Well-Dressed Guitar - Live at Wacken 2013,0.00299,0.207,158080,0.919,0.855,5,0.929,-4.355,1,0.0999,145.95,4,0.366,0
Deep Purple,Hell to Pay - Live at Wacken 2013,0.00048,0.4,302507,0.944,0.0139,5,0.946,-4.861,0,0.102,81.57,4,0.3,0
Deep Purple,Lazy - Live at Wacken 2013 (Newly Mastered),0.0135,0.366,475293,0.841,0.808,5,0.735,-5.767,0,0.058,98.279,4,0.323,0
Deep Purple,Above and Beyond - Live at Wacken 2013,0.0049,0.486,310840,0.857,0.546,2,0.952,-4.518,1,0.0332,99.314,3,0.496,0
Deep Purple,No One Came - Live at Wacken 2013,0.00291,0.431,316480,0.909,0.00635,9,0.549,-4.492,1,0.0755,126.705,4,0.293,0
Deep Purple,Don Airey's Solo - Live at Wacken 2013,0.452,0.23,180173,0.689,0.309,11,0.767,-11.664,0,0.05,95.082,4,0.248,0
Deep Purple,Perfect Strangers - Live at Wacken 2013,0.00447,0.285,363920,0.845,0.67,5,0.363,-5.055,0,0.0365,103.806,3,0.204,0
Deep Purple,Space Truckin' - Live at Wacken 2013,0.00152,0.384,294173,0.966,0.567,2,0.473,-4.277,1,0.134,128.221,4,0.257,0
Deep Purple,Smoke on the Water - Live at Wacken 2013,0.00736,0.301,478200,0.928,0.199,8,0.811,-4.567,1,0.148,118.971,4,0.211,0
Deep Purple,Green Onions / Hush - Live at Wacken 2013,0.00112,0.386,440667,0.906,0.518,1,0.94,-5.166,1,0.0822,114.044,4,0.509,0
Deep Purple,Black Night - Live at Wacken 2013,0.000434,0.357,374000,0.914,0.367,2,0.957,-5.301,1,0.0884,139.914,4,0.229,0
Deep Purple,Hold On Loosely,0.00066,0.479,219480,0.761,0,1,0.167,-2.489,0,0.0485,127.107,4,0.532,0
Deep Purple,Livin' On A Prayer,0.000425,0.466,268427,0.554,0.0285,4,0.102,-12.952,0,0.0324,122.733,4,0.507,0
Deep Purple,Gypsy,0.000956,0.469,215787,0.847,0.000208,4,0.422,-7.808,0,0.0545,134.026,4,0.488,0
Deep Purple,I Want You To Want Me,0.00427,0.418,212653,0.74,0.000129,2,0.0553,-8.44,1,0.0434,203.87,4,0.653,0
Deep Purple,No More Mr. Nice Guy,0.00243,0.472,219533,0.95,0.000922,9,0.0435,-3.314,1,0.0406,130.121,4,0.582,0
Deep Purple,Under My Wheels,0.0167,0.342,199147,0.946,0.077,5,0.265,-4.076,1,0.0658,140.32,4,0.461,0
Deep Purple,Enter Sandman,6.95e-05,0.588,327640,0.931,0.000115,4,0.137,-4.655,1,0.0495,123.876,4,0.461,0
Deep Purple,Black Dog,0.00795,0.272,376107,0.415,0.237,7,0.125,-15.984,1,0.0365,81.25,4,0.402,0
Deep Purple,Blackbird,0.837,0.482,153307,0.137,0,7,0.118,-13.367,1,0.0373,177.696,4,0.47,0
Deep Purple,School,0.000278,0.293,238867,0.924,0.00109,7,0.282,-4.208,1,0.0744,138.93,4,0.41,0
Deep Purple,Up Around the Bend,0.0334,0.598,154413,0.769,1.31e-05,2,0.222,-8.813,1,0.0357,128.004,4,0.721,0
Deep Purple,Doctor Doctor,0.0118,0.251,287280,0.875,0,2,0.127,-3.938,0,0.0641,136.122,4,0.308,0
Deep Purple,With A Little Help From My Friends,0.0157,0.291,246747,0.622,0.51,4,0.365,-5.755,1,0.0651,160.848,4,0.324,0
Deep Purple,Purple People Eater,0.0552,0.538,257280,0.74,0.00866,2,0.3,-8.497,1,0.123,158.06,4,0.709,0
Deep Purple,Bad To The Bone,0.00218,0.537,239160,0.929,0.0012,2,0.0989,-4.155,0,0.0875,147.087,3,0.319,0
Deep Purple,War Pigs,1.67e-05,0.272,444453,0.85,0.0696,8,0.0391,-6.097,1,0.0783,100.236,4,0.521,0
Deep Purple,Jailbreak,0.0115,0.465,247267,0.952,2.63e-05,8,0.0754,-2.782,1,0.0748,144.018,4,0.672,0
Deep Purple,That Smell,0.188,0.595,300160,0.684,0.000319,9,0.307,-7.647,0,0.0463,122.742,4,0.165,0
Deep Purple,Across The Universe,0.598,0.343,278320,0.284,0,1,0.0908,-12.332,1,0.0267,76.53,4,0.119,0
Deep Purple,Young Lust,0.000484,0.367,259520,0.961,0.361,2,0.107,-5.6,1,0.0843,97.621,4,0.35,0
Deep Purple,Rock and Roll,7.76e-06,0.361,225960,0.525,0.849,9,0.0966,-15.573,1,0.049,170.919,4,0.513,0
Deep Purple,The Boys Are Back In Town,8.07e-05,0.392,296427,0.979,0.00108,1,0.153,-4.084,1,0.0674,161.966,4,0.529,0
Deep Purple,Tie Your Mother Down,3.22e-05,0.424,225147,0.952,0.00182,9,0.45,-5.237,0,0.0962,137.208,4,0.319,0
Deep Purple,"Good Times, Bad Times",0.00905,0.508,200773,0.915,0,2,0.0627,-6.698,1,0.0895,93.506,4,0.554,0
Deep Purple,Pour Some Sugar On Me,0.054,0.526,264187,0.866,0,11,0.11,-8.601,1,0.0729,169.798,4,0.647,0
Deep Purple,Mississippi Queen,0.0017,0.529,155813,0.837,4.81e-06,9,0.0381,-4.287,1,0.0876,140.002,4,0.674,0
Deep Purple,The Letter,0.297,0.436,318960,0.913,0,10,0.129,-2.5,0,0.034,89.542,4,0.499,0
Deep Purple,Runnin,0.000394,0.371,222453,0.932,0.00258,8,0.311,-6.504,1,0.0867,95.85,4,0.347,0
Deep Purple,Stairway To Heaven,0.0845,0.313,500333,0.326,0.000869,7,0.0953,-14.365,1,0.0327,168.137,4,0.333,0
Deep Purple,More Than A Feeling,0.00346,0.551,279307,0.451,5e-05,7,0.0352,-14.994,1,0.0293,110.041,4,0.296,0
Deep Purple,Gimme All Your Lovin',0.000106,0.603,242040,0.586,0.0505,10,0.0644,-9.863,1,0.0298,120.002,4,0.328,0
Deep Purple,Crazy Train,1.62e-05,0.394,313293,0.939,0.203,8,0.306,-5.125,1,0.0806,136.96,4,0.53,0
Deep Purple,Don't Stop Believing,0.0163,0.558,255747,0.817,0,4,0.147,-4.447,1,0.0314,119.366,4,0.439,0
Deep Purple,Space Oddity,0.0243,0.328,293627,0.462,4.16e-06,0,0.113,-9.503,1,0.0338,130.421,4,0.242,0
Deep Purple,Sweet Home Alabama,0.00292,0.592,284520,0.869,0.00103,7,0.0837,-5.449,1,0.0272,97.993,4,0.734,0
Deep Purple,Wheel In The Sky,0.000386,0.332,258720,0.555,8.72e-05,2,0.0804,-6.449,0,0.0286,104.618,4,0.402,0
Deep Purple,Hey Jude,0.0812,0.452,289627,0.73,0,5,0.615,-3.224,1,0.0319,148.015,4,0.664,0
Deep Purple,Bad Company,0.0065,0.668,263587,0.339,0.652,8,0.146,-13.884,1,0.0264,110.001,4,0.112,0
Deep Purple,La Grange,0.163,0.62,279467,0.732,0.339,4,0.118,-5.612,0,0.0423,78.973,4,0.796,0
Deep Purple,Rock You Like A Hurricane,0.00104,0.412,282760,0.973,0.000883,4,0.31,-3.222,0,0.101,126.903,4,0.527,0
Deep Purple,I Don't Know,7.51e-05,0.226,319480,0.942,6.71e-05,9,0.204,-4.227,0,0.0876,136.205,4,0.29,0
Deep Purple,Eye Of The Tiger,0.316,0.75,240173,0.671,1.28e-05,10,0.0891,-6.678,0,0.0455,109.077,4,0.49,0
Deep Purple,Open Arms,0.107,0.423,200947,0.376,0,2,0.0839,-6.169,1,0.028,97.985,3,0.108,0
Deep Purple,Rag Doll,0.000168,0.392,289587,0.972,0.768,9,0.299,-4.908,1,0.0801,93.627,4,0.398,0
Deep Purple,All Right Now,0.00404,0.653,342187,0.565,0.0347,2,0.187,-13.018,1,0.0445,119.995,4,0.682,0
Deep Purple,Iron Man,0.00372,0.304,362787,0.492,0.839,9,0.176,-10.007,1,0.0325,147.944,4,0.568,0
Deep Purple,I'll Be Waiting,0.0364,0.698,258347,0.44,0.91,10,0.112,-8.091,1,0.0403,146.026,4,0.702,0
Deep Purple,Clocks,0.417,0.63,312000,0.802,0.9,5,0.217,-7.575,0,0.0296,130.983,4,0.724,0
Deep Purple,By The Way,0.0321,0.523,222347,0.758,0.836,5,0.111,-7.285,1,0.034,124.133,4,0.281,0
Deep Purple,Fields Of Gold,0.0046,0.683,222347,0.528,0.64,2,0.112,-10.054,1,0.033,104.001,4,0.487,0
Deep Purple,What's Up,0.107,0.585,298000,0.631,0.729,2,0.0949,-9.677,1,0.0262,132.007,4,0.386,0
Deep Purple,Friday I'm In Love,0.235,0.602,216000,0.884,0.167,2,0.336,-7.111,1,0.0325,135.974,4,0.611,0
Deep Purple,Another Day In Paradise,0.549,0.687,302000,0.591,0.53,5,0.0275,-8.375,0,0.0278,100.019,4,0.669,0
Deep Purple,She Drive Me Crazy,0.0464,0.765,224347,0.748,0.764,2,0.0558,-6.462,1,0.0365,110.994,4,0.863,0
Deep Purple,State Of The Nation,0.0642,0.872,224347,0.753,0.0319,6,0.0855,-8.526,1,0.0388,127.005,4,0.971,0
Deep Purple,Every Breath You Take,0.216,0.878,228000,0.331,0.713,1,0.0766,-11.111,1,0.0978,117.346,4,0.62,0
Deep Purple,In The Air Tonight,0.627,0.648,298000,0.0906,0.914,0,0.0661,-15.909,1,0.0491,94.996,4,0.387,0
Deep Purple,Just The Way You Are,0.906,0.634,298000,0.338,0.873,2,0.0773,-11.75,1,0.0292,139.874,4,0.114,0
Deep Purple,Smoke On The Water,0.181,0.695,298000,0.647,0.627,5,0.0939,-7.237,1,0.026,113.01,4,0.75,0
Deep Purple,Ruby Tuesday,0.873,0.419,212000,0.469,0.673,0,0.0929,-9.751,1,0.0278,104.405,4,0.312,0
Deep Purple,My Generation,0.00393,0.422,200360,0.672,0.0164,2,0.391,-5.988,0,0.0311,95.041,4,0.574,0
Deep Purple,"In The Flesh? - feat. Adrian Belew (King Crimson), Alan White (Yes) & Keith Emerson (ELP)",0.00412,0.43,199720,0.642,0.0117,2,0.157,-7.381,1,0.0405,75.502,3,0.207,0
Deep Purple,"The Thin Ice - feat. Ian Anderson (Jethro Tull), Tony Levin (King Crimson) & Gary Green (Gentle Giant)",0.0268,0.435,149707,0.328,4.03e-05,9,0.173,-9.692,0,0.0278,131.451,3,0.115,0
Deep Purple,Another Brick In The Wall Part 1 - feat. Steve Morse (Dixie Dreggs/Deep Purple) & Billy Sherwood (Yes),0.647,0.629,194680,0.202,0.55,2,0.108,-18.919,1,0.0371,98.95,4,0.0395,0
Deep Purple,The Happiest Days Of Our Lives - feat. Billy Sherwood (Yes) & Vinnie Coliauta,0.138,0.767,103067,0.457,0.0944,2,0.669,-10.604,1,0.0712,103.029,4,0.273,0
Deep Purple,Another Brick In The Wall Part 2 - feat. Fee Waybill (The Tubes) & Ronnie Montrose (Montrose),0.0119,0.531,242533,0.899,0.00593,7,0.946,-6.191,1,0.105,108.667,4,0.627,0
Deep Purple,"Mother - feat. John Wetton (Asia), Adrian Belew (King Crimson) & Alan White (Yes)",0.35,0.544,358587,0.33,0.01,7,0.268,-10.851,1,0.0274,134.943,3,0.0468,0
Deep Purple,Goodbye Blue Sky - feat. Steve Howe (Yes/Asia),0.904,0.613,164507,0.167,0.0479,7,0.271,-17.88,1,0.0308,108.919,4,0.11,0
Deep Purple,Empty Spaces - feat. Robby Krieger (The Doors),0.00158,0.375,128373,0.508,0.395,11,0.637,-10.67,1,0.0322,95.609,4,0.0396,0
Deep Purple,Young Lust - feat. Glenn Hughes (Deep Purple) & Elliot Easton (The Cars),0.00347,0.403,258693,0.957,0.174,2,0.921,-7.307,1,0.106,97.586,4,0.218,0
Deep Purple,One Of My Turns - feat. Tommy Shaw (Styx) & Larry Fast (Nektar),0.157,0.271,215053,0.306,0.000308,2,0.333,-10.24,0,0.0557,87.541,4,0.0773,0
Deep Purple,Don't Leave Me Now,0.0567,0.263,248653,0.251,0.0264,7,0.703,-11.525,1,0.032,119.495,3,0.0365,0
Deep Purple,Another Brick In The Wall Part 3 - feat. Steve Lukather (Toto) & Tony Levin (King Crimson),0.00292,0.543,99000,0.599,3.49e-05,2,0.37,-10.557,1,0.0511,102.208,4,0.197,0
Deep Purple,Goodbye Cruel World - feat. Billy Sherwood (Yes) & Tony Levin (King Crimson),0.289,0.254,60413,0.0766,0.00615,2,0.129,-22.779,1,0.0327,101.761,4,0.181,0
Deep Purple,"Hey You - feat. John Wetton (Asia), Steve Lukather (Toto) & Tommy Shaw (Styx)",0.389,0.56,283440,0.553,0.000775,0,0.163,-8.788,1,0.0296,112.138,4,0.153,0
Deep Purple,Is There Anybody Out There? - feat. Adrian Belew (King Crimson) & Billy Sherwood (Yes),0.75,0.275,159240,0.279,0.227,2,0.787,-19.345,1,0.0474,118.173,4,0.0436,0
Deep Purple,Nobody Home - feat. Rick Wakeman (Yes),0.851,0.514,191147,0.277,0.000484,0,0.265,-15.864,1,0.0297,105.543,4,0.109,0
Deep Purple,Vera - feat. Tommy Shaw (Styx) & Steve Howe (Yes/Asia),0.192,0.27,82653,0.177,0.000104,4,0.241,-16.499,0,0.0363,98.933,4,0.171,0
Deep Purple,Bring The Boys Back Home - feat. Billy Sherwood (Yes),0.643,0.295,64640,0.475,6.53e-05,7,0.606,-9.229,1,0.043,78.539,4,0.592,0
Deep Purple,Comfortably Numb - feat. Chris Squire (Yes) & Alan White (Yes),0.00102,0.445,411467,0.766,0.000746,11,0.105,-5.828,0,0.0353,126.946,4,0.276,0
Deep Purple,The Show Must Go On - feat. Adrian Belew (King Crimson),0.321,0.496,99667,0.517,0.0602,7,0.167,-7.516,1,0.0284,128.389,4,0.243,0
Deep Purple,In The Flesh - feat. Billy Sherwood (Yes) & Keith Emerson (ELP),0.00454,0.33,259613,0.621,0.000252,9,0.775,-7.135,1,0.0329,150.085,3,0.151,0
Deep Purple,Run Like Hell - feat. Dweezil Zappa & Tony Kaye (Yes),0.00435,0.559,309040,0.864,0.272,9,0.839,-8.046,1,0.0481,115.678,4,0.496,0
Deep Purple,"Waiting For The Worms - feat. Billy Sherwood (Yes), Keith Emerson (ELP) & Jim Ladd (KLOS 95.5)",0.0126,0.607,239200,0.787,1.5e-06,7,0.905,-6.253,1,0.0604,75.966,4,0.478,0
Deep Purple,Stop - feat. Billy Sherwood (Yes),0.919,0.586,33867,0.304,0.0161,0,0.107,-13.355,1,0.0321,76.382,4,0.231,0
Deep Purple,The Trial - feat. Malcolm McDowell (A Clockwork Orange),0.611,0.347,319907,0.658,1.71e-06,0,0.459,-6.196,1,0.0498,76.953,4,0.388,0
Deep Purple,Outside The Wall - feat. Billy Sherwood (Yes) & Jim Ladd (KLOS 95.5),0.866,0.226,106880,0.375,0.709,4,0.102,-17.273,0,0.0438,85.125,1,0.28,0
Deep Purple,"In The Flesh? - feat. Adrian Belew (King Crimson), Alan White (Yes) & Keith Emerson (ELP)",0.00412,0.43,199720,0.642,0.0117,2,0.157,-7.381,1,0.0405,75.502,3,0.207,0
Deep Purple,"The Thin Ice - feat. Ian Anderson (Jethro Tull), Tony Levin (King Crimson) & Gary Green (Gentle Giant)",0.0268,0.435,149707,0.328,4.03e-05,9,0.173,-9.692,0,0.0278,131.451,3,0.115,0
Deep Purple,Another Brick In The Wall Part 1 - feat. Steve Morse (Dixie Dreggs/Deep Purple) & Billy Sherwood (Yes),0.647,0.629,194680,0.202,0.55,2,0.108,-18.919,1,0.0371,98.95,4,0.0395,0
Deep Purple,The Happiest Days Of Our Lives - feat. Billy Sherwood (Yes) & Vinnie Coliauta,0.138,0.767,103067,0.457,0.0944,2,0.669,-10.604,1,0.0712,103.029,4,0.273,0
Deep Purple,Another Brick In The Wall Part 2 - feat. Fee Waybill (The Tubes) & Ronnie Montrose (Montrose),0.0119,0.531,242533,0.899,0.00593,7,0.946,-6.191,1,0.105,108.667,4,0.627,0
